date,product_name,day_of_week,season_encoded,previous_sales,quantity_sold
2025-05-27,Herb Butter,1,1,399,414
2025-05-28,Herb Butter,2,1,414,439
2025-05-29,Herb Butter,3,1,439,456
2025-05-30,Herb Butter,4,1,456,499
2025-05-31,Herb Butter,5,1,499,512
2025-06-01,Herb Butter,6,2,512,503
2025-06-02,Herb Butter,0,2,503,477
2025-06-03,Herb Butter,1,2,477,497
2025-06-04,Herb Butter,2,2,497,503
2025-06-05,Herb Butter,3,2,503,453
2025-06-06,Herb Butter,4,2,453,429
2025-06-07,Herb Butter,5,2,429,439
2025-06-08,Herb Butter,6,2,439,497
2025-06-09,Herb Butter,0,2,497,487
2025-06-10,Herb Butter,1,2,487,457
2025-06-11,Herb Butter,2,2,457,437
2025-06-12,Herb Butter,3,2,437,395
2025-06-13,Herb Butter,4,2,395,405
2025-06-14,Herb Butter,5,2,405,415
2025-06-15,Herb Butter,6,2,415,420
2025-06-16,Herb Butter,0,2,420,381
2025-06-17,Herb Butter,1,2,381,399
2025-06-18,Herb Butter,2,2,399,436
2025-06-19,Herb Butter,3,2,436,444
2025-06-20,Herb Butter,4,2,444,475
2025-06-21,Herb Butter,5,2,475,504
2025-06-22,Herb Butter,6,2,504,520
2025-06-23,Herb Butter,0,2,520,485
2025-06-24,Herb Butter,1,2,485,522
2025-06-25,Herb Butter,2,2,522,544
2025-06-26,Herb Butter,3,2,544,586
2025-06-27,Herb Butter,4,2,586,606
2025-06-28,Herb Butter,5,2,606,628
2025-06-29,Herb Butter,6,2,628,594
2025-06-30,Herb Butter,0,2,594,575
2025-07-01,Herb Butter,1,2,575,613
2025-07-02,Herb Butter,2,2,613,636
2025-07-03,Herb Butter,3,2,636,577
2025-07-04,Herb Butter,4,2,577,581
2025-07-05,Herb Butter,5,2,581,614
2025-07-06,Herb Butter,6,2,614,660
2025-07-07,Herb Butter,0,2,660,637
2025-07-08,Herb Butter,1,2,637,669
2025-07-09,Herb Butter,2,2,669,700
2025-07-10,Herb Butter,3,2,700,701
2025-07-11,Herb Butter,4,2,701,635
2025-07-12,Herb Butter,5,2,635,710
2025-07-13,Herb Butter,6,2,710,686
2025-07-14,Herb Butter,0,2,686,669
2025-07-15,Herb Butter,1,2,669,696
2025-07-16,Herb Butter,2,2,696,679
2025-07-17,Herb Butter,3,2,679,668
2025-07-18,Herb Butter,4,2,668,720
2025-07-19,Herb Butter,5,2,720,801
2025-07-20,Herb Butter,6,2,801,750
2025-07-21,Herb Butter,0,2,750,815
2025-07-22,Herb Butter,1,2,815,761
2025-07-23,Herb Butter,2,2,761,801
2025-07-24,Herb Butter,3,2,801,858
2025-07-25,Herb Butter,4,2,858,917
2025-07-26,Herb Butter,5,2,917,996
2025-07-27,Herb Butter,6,2,996,977
2025-07-28,Herb Butter,0,2,977,980
2025-07-29,Herb Butter,1,2,980,888
2025-07-30,Herb Butter,2,2,888,852
2025-07-31,Herb Butter,3,2,852,907
2025-08-01,Herb Butter,4,2,907,855
2025-08-02,Herb Butter,5,2,855,826
2025-08-03,Herb Butter,6,2,826,923
2025-08-04,Herb Butter,0,2,923,887
2025-08-05,Herb Butter,1,2,887,818
2025-08-06,Herb Butter,2,2,818,773
2025-08-07,Herb Butter,3,2,773,774
2025-08-08,Herb Butter,4,2,774,733
2025-08-09,Herb Butter,5,2,733,752
2025-08-10,Herb Butter,6,2,752,760
2025-08-11,Herb Butter,0,2,760,805
2025-08-12,Herb Butter,1,2,805,828
2025-08-13,Herb Butter,2,2,828,874
2025-08-14,Herb Butter,3,2,874,872
2025-08-15,Herb Butter,4,2,872,950
2025-08-16,Herb Butter,5,2,950,972
2025-08-17,Herb Butter,6,2,972,1044
2025-08-18,Herb Butter,0,2,1044,1131
2025-08-19,Herb Butter,1,2,1131,1207
2025-08-20,Herb Butter,2,2,1207,1163
2025-08-21,Herb Butter,3,2,1163,1273
2025-08-22,Herb Butter,4,2,1273,1220
2025-08-23,Herb Butter,5,2,1220,1186
2025-08-24,Herb Butter,6,2,1186,1153
2025-08-25,Herb Butter,0,2,1153,1265
2025-08-26,Herb Butter,1,2,1265,1245
2025-08-27,Herb Butter,2,2,1245,1272
2025-08-28,Herb Butter,3,2,1272,1272
2025-08-29,Herb Butter,4,2,1272,1349
2025-08-30,Herb Butter,5,2,1349,1237
2025-08-31,Herb Butter,6,2,1237,1259
2025-09-01,Herb Butter,0,3,1259,1162
2025-09-02,Herb Butter,1,3,1162,1157
2025-09-03,Herb Butter,2,3,1157,1176
2025-09-04,Herb Butter,3,3,1176,1087
2025-09-05,Herb Butter,4,3,1087,1157
2025-09-06,Herb Butter,5,3,1157,1146
2025-09-07,Herb Butter,6,3,1146,1081
2025-09-08,Herb Butter,0,3,1081,1168
2025-09-09,Herb Butter,1,3,1168,1062
2025-09-10,Herb Butter,2,3,1062,1043
2025-09-11,Herb Butter,3,3,1043,1027
2025-09-12,Herb Butter,4,3,1027,1009
2025-09-13,Herb Butter,5,3,1009,1087
2025-09-14,Herb Butter,6,3,1087,1044
2025-09-15,Herb Butter,0,3,1044,977
2025-09-16,Herb Butter,1,3,977,952
2025-09-17,Herb Butter,2,3,952,929
2025-09-18,Herb Butter,3,3,929,1000
2025-09-19,Herb Butter,4,3,1000,916
2025-09-20,Herb Butter,5,3,916,1020
2025-09-21,Herb Butter,6,3,1020,1017
2025-09-22,Herb Butter,0,3,1017,982
2025-09-23,Herb Butter,1,3,982,1060
2025-09-24,Herb Butter,2,3,1060,1084
2025-09-25,Herb Butter,3,3,1084,1156
2025-09-26,Herb Butter,4,3,1156,1269
2025-09-27,Herb Butter,5,3,1269,1274
2025-09-28,Herb Butter,6,3,1274,1380
2025-09-29,Herb Butter,0,3,1380,1365
2025-09-30,Herb Butter,1,3,1365,1362
2025-10-01,Herb Butter,2,3,1362,1483
2025-10-02,Herb Butter,3,3,1483,1374
2025-10-03,Herb Butter,4,3,1374,1467
2025-10-04,Herb Butter,5,3,1467,1545
2025-10-05,Herb Butter,6,3,1545,1574
2025-10-06,Herb Butter,0,3,1574,1698
2025-10-07,Herb Butter,1,3,1698,1722
2025-10-08,Herb Butter,2,3,1722,1862
2025-10-09,Herb Butter,3,3,1862,1915
2025-10-10,Herb Butter,4,3,1915,1744
2025-10-11,Herb Butter,5,3,1744,1794
2025-10-12,Herb Butter,6,3,1794,1804
2025-10-13,Herb Butter,0,3,1804,1853
2025-10-14,Herb Butter,1,3,1853,1791
2025-10-15,Herb Butter,2,3,1791,1954
2025-10-16,Herb Butter,3,3,1954,1873
2025-10-17,Herb Butter,4,3,1873,2021
2025-10-18,Herb Butter,5,3,2021,1981
2025-10-19,Herb Butter,6,3,1981,1980
2025-10-20,Herb Butter,0,3,1980,1824
2025-10-21,Herb Butter,1,3,1824,1840
2025-10-22,Herb Butter,2,3,1840,1782
2025-10-23,Herb Butter,3,3,1782,1850
2025-10-24,Herb Butter,4,3,1850,1857
2025-10-25,Herb Butter,5,3,1857,1781
2025-10-26,Herb Butter,6,3,1781,1743
2025-10-27,Herb Butter,0,3,1743,1613
2025-10-28,Herb Butter,1,3,1613,1474
2025-10-29,Herb Butter,2,3,1474,1587
2025-10-30,Herb Butter,3,3,1587,1440
2025-10-31,Herb Butter,4,3,1440,1331
2025-11-01,Herb Butter,5,3,1331,1387
2025-11-02,Herb Butter,6,3,1387,1488
2025-11-03,Herb Butter,0,3,1488,1622
2025-11-04,Herb Butter,1,3,1622,1701
2025-11-05,Herb Butter,2,3,1701,1692
2025-11-06,Herb Butter,3,3,1692,1579
2025-11-07,Herb Butter,4,3,1579,1506
2025-11-08,Herb Butter,5,3,1506,1449
2025-11-09,Herb Butter,6,3,1449,1601
2025-11-10,Herb Butter,0,3,1601,1698
2025-11-11,Herb Butter,1,3,1698,1815
2025-11-12,Herb Butter,2,3,1815,1692
2025-11-13,Herb Butter,3,3,1692,1860
2025-11-14,Herb Butter,4,3,1860,1823
2025-11-15,Herb Butter,5,3,1823,1989
2025-11-16,Herb Butter,6,3,1989,2058
2025-11-17,Herb Butter,0,3,2058,2224
2025-11-18,Herb Butter,1,3,2224,2176
2025-11-19,Herb Butter,2,3,2176,2274
2025-11-20,Herb Butter,3,3,2274,2161
2025-11-21,Herb Butter,4,3,2161,2235
2025-11-22,Herb Butter,5,3,2235,2265
2025-11-23,Herb Butter,6,3,2265,2281
2025-11-24,Herb Butter,0,3,2281,2074
2025-11-25,Herb Butter,1,3,2074,2100
2025-11-26,Herb Butter,2,3,2100,2272
2025-11-27,Herb Butter,3,3,2272,2287
2025-11-28,Herb Butter,4,3,2287,2194
2025-11-29,Herb Butter,5,3,2194,2118
2025-11-30,Herb Butter,6,3,2118,2043
2025-12-01,Herb Butter,0,0,2043,2165
2025-12-02,Herb Butter,1,0,2165,1969
2025-12-03,Herb Butter,2,0,1969,1974
2025-12-04,Herb Butter,3,0,1974,2060
2025-12-05,Herb Butter,4,0,2060,1979
2025-12-06,Herb Butter,5,0,1979,1952
2025-12-07,Herb Butter,6,0,1952,2160
2025-12-08,Herb Butter,0,0,2160,2040
2025-12-09,Herb Butter,1,0,2040,2152
2025-12-10,Herb Butter,2,0,2152,2129
2025-12-11,Herb Butter,3,0,2129,2350
2025-12-12,Herb Butter,4,0,2350,2133
2025-12-13,Herb Butter,5,0,2133,2358
2025-12-14,Herb Butter,6,0,2358,2343
2025-12-15,Herb Butter,0,0,2343,2243
2025-12-16,Herb Butter,1,0,2243,2431
2025-12-17,Herb Butter,2,0,2431,2517
2025-12-18,Herb Butter,3,0,2517,2571
2025-12-19,Herb Butter,4,0,2571,2362
2025-12-20,Herb Butter,5,0,2362,2438
2025-12-21,Herb Butter,6,0,2438,2392
2025-12-22,Herb Butter,0,0,2392,2612
2025-12-23,Herb Butter,1,0,2612,2426
2025-12-24,Herb Butter,2,0,2426,2647
2025-12-25,Herb Butter,3,0,2647,2693
2025-12-26,Herb Butter,4,0,2693,2765
2025-12-27,Herb Butter,5,0,2765,3028
2025-12-28,Herb Butter,6,0,3028,3071
2025-12-29,Herb Butter,0,0,3071,3041
2025-12-30,Herb Butter,1,0,3041,2760
2025-12-31,Herb Butter,2,0,2760,2972
2026-01-01,Herb Butter,3,0,2972,3161
2026-01-02,Herb Butter,4,0,3161,3371
2026-01-03,Herb Butter,5,0,3371,3369
2026-01-04,Herb Butter,6,0,3369,3322
2026-01-05,Herb Butter,0,0,3322,3117
2026-01-06,Herb Butter,1,0,3117,2906
2026-01-07,Herb Butter,2,0,2906,2885
2026-01-08,Herb Butter,3,0,2885,2707
2026-01-09,Herb Butter,4,0,2707,2464
2026-01-10,Herb Butter,5,0,2464,2587
2026-01-11,Herb Butter,6,0,2587,2406
2026-01-12,Herb Butter,0,0,2406,2302
2026-01-13,Herb Butter,1,0,2302,2416
2026-01-14,Herb Butter,2,0,2416,2238
2026-01-15,Herb Butter,3,0,2238,2326
2026-01-16,Herb Butter,4,0,2326,2443
2026-01-17,Herb Butter,5,0,2443,2372
2026-01-18,Herb Butter,6,0,2372,2225
2026-01-19,Herb Butter,0,0,2225,2116
2026-01-20,Herb Butter,1,0,2116,2020
2026-01-21,Herb Butter,2,0,2020,1959
2026-01-22,Herb Butter,3,0,1959,2101
2026-01-23,Herb Butter,4,0,2101,2148
2026-01-24,Herb Butter,5,0,2148,2400
2026-01-25,Herb Butter,6,0,2400,2590
2026-01-26,Herb Butter,0,0,2590,2569
2026-01-27,Herb Butter,1,0,2569,2824
2026-01-28,Herb Butter,2,0,2824,2834
2026-01-29,Herb Butter,3,0,2834,3010
2026-01-30,Herb Butter,4,0,3010,2754
2026-01-31,Herb Butter,5,0,2754,2704
2026-02-01,Herb Butter,6,0,2704,2851
2026-02-02,Herb Butter,0,0,2851,3147
2026-02-03,Herb Butter,1,0,3147,3445
2026-02-04,Herb Butter,2,0,3445,3227
2026-02-05,Herb Butter,3,0,3227,2954
2026-02-06,Herb Butter,4,0,2954,3029
2026-02-07,Herb Butter,5,0,3029,3307
2026-02-08,Herb Butter,6,0,3307,3091
2026-02-09,Herb Butter,0,0,3091,3305
2026-02-10,Herb Butter,1,0,3305,3598
2026-02-11,Herb Butter,2,0,3598,3460
2026-02-12,Herb Butter,3,0,3460,3335
2026-02-13,Herb Butter,4,0,3335,3330
2026-02-14,Herb Butter,5,0,3330,3487
2026-02-15,Herb Butter,6,0,3487,3322
2026-02-16,Herb Butter,0,0,3322,3568
2026-02-17,Herb Butter,1,0,3568,3656
2026-02-18,Herb Butter,2,0,3656,3751
2026-02-19,Herb Butter,3,0,3751,3639
2026-02-20,Herb Butter,4,0,3639,3646
2026-02-21,Herb Butter,5,0,3646,3664
2026-02-22,Herb Butter,6,0,3664,3914
2026-02-23,Herb Butter,0,0,3914,4046
2026-02-24,Herb Butter,1,0,4046,3751
2026-02-25,Herb Butter,2,0,3751,3877
2026-02-26,Herb Butter,3,0,3877,3980
2026-02-27,Herb Butter,4,0,3980,3839
2026-02-28,Herb Butter,5,0,3839,4096
2026-03-01,Herb Butter,6,1,4096,3977
2026-03-02,Herb Butter,0,1,3977,4180
2026-03-03,Herb Butter,1,1,4180,4513
2026-03-04,Herb Butter,2,1,4513,4627
2026-03-05,Herb Butter,3,1,4627,4426
2026-03-06,Herb Butter,4,1,4426,4340
2026-03-07,Herb Butter,5,1,4340,4019
2026-03-08,Herb Butter,6,1,4019,3771
2026-03-09,Herb Butter,0,1,3771,3934
2026-03-10,Herb Butter,1,1,3934,3866
2026-03-11,Herb Butter,2,1,3866,3766
2026-03-12,Herb Butter,3,1,3766,3839
2026-03-13,Herb Butter,4,1,3839,4175
2026-03-14,Herb Butter,5,1,4175,4469
2026-03-15,Herb Butter,6,1,4469,4067
2025-03-16,Cooking Butter,6,1,23,48
2025-03-17,Cooking Butter,0,1,48,52
2025-03-18,Cooking Butter,1,1,52,52
2025-03-19,Cooking Butter,2,1,52,48
2025-03-20,Cooking Butter,3,1,48,43
2025-03-21,Cooking Butter,4,1,43,40
2025-03-22,Cooking Butter,5,1,40,58
2025-03-23,Cooking Butter,6,1,58,85
2025-03-24,Cooking Butter,0,1,85,80
2025-03-25,Cooking Butter,1,1,80,87
2025-03-26,Cooking Butter,2,1,87,86
2025-03-27,Cooking Butter,3,1,86,90
2025-03-28,Cooking Butter,4,1,90,91
2025-03-29,Cooking Butter,5,1,91,105
2025-03-30,Cooking Butter,6,1,105,112
2025-03-31,Cooking Butter,0,1,112,123
2025-04-01,Cooking Butter,1,1,123,130
2025-04-02,Cooking Butter,2,1,130,118
2025-04-03,Cooking Butter,3,1,118,118
2025-04-04,Cooking Butter,4,1,118,127
2025-04-05,Cooking Butter,5,1,127,141
2025-04-06,Cooking Butter,6,1,141,155
2025-04-07,Cooking Butter,0,1,155,145
2025-04-08,Cooking Butter,1,1,145,155
2025-04-09,Cooking Butter,2,1,155,145
2025-04-10,Cooking Butter,3,1,145,144
2025-04-11,Cooking Butter,4,1,144,142
2025-04-12,Cooking Butter,5,1,142,160
2025-04-13,Cooking Butter,6,1,160,175
2025-04-14,Cooking Butter,0,1,175,191
2025-04-15,Cooking Butter,1,1,191,205
2025-04-16,Cooking Butter,2,1,205,185
2025-04-17,Cooking Butter,3,1,185,179
2025-04-18,Cooking Butter,4,1,179,191
2025-04-19,Cooking Butter,5,1,191,220
2025-04-20,Cooking Butter,6,1,220,220
2025-04-21,Cooking Butter,0,1,220,237
2025-04-22,Cooking Butter,1,1,237,214
2025-04-23,Cooking Butter,2,1,214,213
2025-04-24,Cooking Butter,3,1,213,218
2025-04-25,Cooking Butter,4,1,218,214
2025-04-26,Cooking Butter,5,1,214,215
2025-04-27,Cooking Butter,6,1,215,231
2025-04-28,Cooking Butter,0,1,231,220
2025-04-29,Cooking Butter,1,1,220,205
2025-04-30,Cooking Butter,2,1,205,185
2025-05-01,Cooking Butter,3,1,185,192
2025-05-02,Cooking Butter,4,1,192,189
2025-05-03,Cooking Butter,5,1,189,219
2025-05-04,Cooking Butter,6,1,219,234
2025-05-05,Cooking Butter,0,1,234,210
2025-05-06,Cooking Butter,1,1,210,200
2025-05-07,Cooking Butter,2,1,200,213
2025-05-08,Cooking Butter,3,1,213,194
2025-05-09,Cooking Butter,4,1,194,179
2025-05-10,Cooking Butter,5,1,179,204
2025-05-11,Cooking Butter,6,1,204,235
2025-05-12,Cooking Butter,0,1,235,215
2025-05-13,Cooking Butter,1,1,215,234
2025-05-14,Cooking Butter,2,1,234,243
2025-05-15,Cooking Butter,3,1,243,239
2025-05-16,Cooking Butter,4,1,239,231
2025-05-17,Cooking Butter,5,1,231,249
2025-05-18,Cooking Butter,6,1,249,284
2025-05-19,Cooking Butter,0,1,284,309
2025-05-20,Cooking Butter,1,1,309,316
2025-05-21,Cooking Butter,2,1,316,301
2025-05-22,Cooking Butter,3,1,301,280
2025-05-23,Cooking Butter,4,1,280,270
2025-05-24,Cooking Butter,5,1,270,305
2025-05-25,Cooking Butter,6,1,305,309
2025-05-26,Cooking Butter,0,1,309,308
2025-05-27,Cooking Butter,1,1,308,321
2025-05-28,Cooking Butter,2,1,321,351
2025-05-29,Cooking Butter,3,1,351,380
2025-05-30,Cooking Butter,4,1,380,407
2025-05-31,Cooking Butter,5,1,407,412
2025-06-01,Cooking Butter,6,2,412,406
2025-06-02,Cooking Butter,0,2,406,424
2025-06-03,Cooking Butter,1,2,424,386
2025-06-04,Cooking Butter,2,2,386,380
2025-06-05,Cooking Butter,3,2,380,363
2025-06-06,Cooking Butter,4,2,363,336
2025-06-07,Cooking Butter,5,2,336,342
2025-06-08,Cooking Butter,6,2,342,390
2025-06-09,Cooking Butter,0,2,390,387
2025-06-10,Cooking Butter,1,2,387,361
2025-06-11,Cooking Butter,2,2,361,372
2025-06-12,Cooking Butter,3,2,372,335
2025-06-13,Cooking Butter,4,2,335,309
2025-06-14,Cooking Butter,5,2,309,351
2025-06-15,Cooking Butter,6,2,351,354
2025-06-16,Cooking Butter,0,2,354,329
2025-06-17,Cooking Butter,1,2,329,324
2025-06-18,Cooking Butter,2,2,324,330
2025-06-19,Cooking Butter,3,2,330,313
2025-06-20,Cooking Butter,4,2,313,343
2025-06-21,Cooking Butter,5,2,343,375
2025-06-22,Cooking Butter,6,2,375,365
2025-06-23,Cooking Butter,0,2,365,401
2025-06-24,Cooking Butter,1,2,401,421
2025-06-25,Cooking Butter,2,2,421,437
2025-06-26,Cooking Butter,3,2,437,402
2025-06-27,Cooking Butter,4,2,402,437
2025-06-28,Cooking Butter,5,2,437,416
2025-06-29,Cooking Butter,6,2,416,439
2025-06-30,Cooking Butter,0,2,439,424
2025-07-01,Cooking Butter,1,2,424,458
2025-07-02,Cooking Butter,2,2,458,464
2025-07-03,Cooking Butter,3,2,464,423
2025-07-04,Cooking Butter,4,2,423,424
2025-07-05,Cooking Butter,5,2,424,407
2025-07-06,Cooking Butter,6,2,407,406
2025-07-07,Cooking Butter,0,2,406,439
2025-07-08,Cooking Butter,1,2,439,410
2025-07-09,Cooking Butter,2,2,410,391
2025-07-10,Cooking Butter,3,2,391,390
2025-07-11,Cooking Butter,4,2,390,419
2025-07-12,Cooking Butter,5,2,419,433
2025-07-13,Cooking Butter,6,2,433,432
2025-07-14,Cooking Butter,0,2,432,400
2025-07-15,Cooking Butter,1,2,400,420
2025-07-16,Cooking Butter,2,2,420,414
2025-07-17,Cooking Butter,3,2,414,408
2025-07-18,Cooking Butter,4,2,408,441
2025-07-19,Cooking Butter,5,2,441,514
2025-07-20,Cooking Butter,6,2,514,545
2025-07-21,Cooking Butter,0,2,545,588
2025-07-22,Cooking Butter,1,2,588,532
2025-07-23,Cooking Butter,2,2,532,535
2025-07-24,Cooking Butter,3,2,535,574
2025-07-25,Cooking Butter,4,2,574,537
2025-07-26,Cooking Butter,5,2,537,560
2025-07-27,Cooking Butter,6,2,560,621
2025-07-28,Cooking Butter,0,2,621,594
2025-07-29,Cooking Butter,1,2,594,583
2025-07-30,Cooking Butter,2,2,583,597
2025-07-31,Cooking Butter,3,2,597,616
2025-08-01,Cooking Butter,4,2,616,588
2025-08-02,Cooking Butter,5,2,588,593
2025-08-03,Cooking Butter,6,2,593,664
2025-08-04,Cooking Butter,0,2,664,611
2025-08-05,Cooking Butter,1,2,611,669
2025-08-06,Cooking Butter,2,2,669,618
2025-08-07,Cooking Butter,3,2,618,658
2025-08-08,Cooking Butter,4,2,658,655
2025-08-09,Cooking Butter,5,2,655,623
2025-08-10,Cooking Butter,6,2,623,662
2025-08-11,Cooking Butter,0,2,662,596
2025-08-12,Cooking Butter,1,2,596,539
2025-08-13,Cooking Butter,2,2,539,543
2025-08-14,Cooking Butter,3,2,543,584
2025-08-15,Cooking Butter,4,2,584,555
2025-08-16,Cooking Butter,5,2,555,609
2025-08-17,Cooking Butter,6,2,609,612
2025-08-18,Cooking Butter,0,2,612,581
2025-08-19,Cooking Butter,1,2,581,618
2025-08-20,Cooking Butter,2,2,618,658
2025-08-21,Cooking Butter,3,2,658,720
2025-08-22,Cooking Butter,4,2,720,767
2025-08-23,Cooking Butter,5,2,767,779
2025-08-24,Cooking Butter,6,2,779,754
2025-08-25,Cooking Butter,0,2,754,801
2025-08-26,Cooking Butter,1,2,801,735
2025-08-27,Cooking Butter,2,2,735,768
2025-08-28,Cooking Butter,3,2,768,819
2025-08-29,Cooking Butter,4,2,819,754
2025-08-30,Cooking Butter,5,2,754,736
2025-08-31,Cooking Butter,6,2,736,758
2025-09-01,Cooking Butter,0,3,758,705
2025-09-02,Cooking Butter,1,3,705,715
2025-09-03,Cooking Butter,2,3,715,784
2025-09-04,Cooking Butter,3,3,784,755
2025-09-05,Cooking Butter,4,3,755,815
2025-09-06,Cooking Butter,5,3,815,838
2025-09-07,Cooking Butter,6,3,838,772
2025-09-08,Cooking Butter,0,3,772,805
2025-09-09,Cooking Butter,1,3,805,857
2025-09-10,Cooking Butter,2,3,857,872
2025-09-11,Cooking Butter,3,3,872,814
2025-09-12,Cooking Butter,4,3,814,890
2025-09-13,Cooking Butter,5,3,890,970
2025-09-14,Cooking Butter,6,3,970,899
2025-09-15,Cooking Butter,0,3,899,946
2025-09-16,Cooking Butter,1,3,946,1013
2025-09-17,Cooking Butter,2,3,1013,1053
2025-09-18,Cooking Butter,3,3,1053,982
2025-09-19,Cooking Butter,4,3,982,1015
2025-09-20,Cooking Butter,5,3,1015,1058
2025-09-21,Cooking Butter,6,3,1058,1082
2025-09-22,Cooking Butter,0,3,1082,996
2025-09-23,Cooking Butter,1,3,996,1004
2025-09-24,Cooking Butter,2,3,1004,1002
2025-09-25,Cooking Butter,3,3,1002,962
2025-09-26,Cooking Butter,4,3,962,947
2025-09-27,Cooking Butter,5,3,947,960
2025-09-28,Cooking Butter,6,3,960,971
2025-09-29,Cooking Butter,0,3,971,1023
2025-09-30,Cooking Butter,1,3,1023,1107
2025-10-01,Cooking Butter,2,3,1107,1147
2025-10-02,Cooking Butter,3,3,1147,1208
2025-10-03,Cooking Butter,4,3,1208,1262
2025-10-04,Cooking Butter,5,3,1262,1243
2025-10-05,Cooking Butter,6,3,1243,1304
2025-10-06,Cooking Butter,0,3,1304,1279
2025-10-07,Cooking Butter,1,3,1279,1230
2025-10-08,Cooking Butter,2,3,1230,1152
2025-10-09,Cooking Butter,3,3,1152,1263
2025-10-10,Cooking Butter,4,3,1263,1313
2025-10-11,Cooking Butter,5,3,1313,1444
2025-10-12,Cooking Butter,6,3,1444,1415
2025-10-13,Cooking Butter,0,3,1415,1463
2025-10-14,Cooking Butter,1,3,1463,1353
2025-10-15,Cooking Butter,2,3,1353,1371
2025-10-16,Cooking Butter,3,3,1371,1308
2025-10-17,Cooking Butter,4,3,1308,1275
2025-10-18,Cooking Butter,5,3,1275,1183
2025-10-19,Cooking Butter,6,3,1183,1302
2025-10-20,Cooking Butter,0,3,1302,1320
2025-10-21,Cooking Butter,1,3,1320,1298
2025-10-22,Cooking Butter,2,3,1298,1170
2025-10-23,Cooking Butter,3,3,1170,1224
2025-10-24,Cooking Butter,4,3,1224,1337
2025-10-25,Cooking Butter,5,3,1337,1394
2025-10-26,Cooking Butter,6,3,1394,1369
2025-10-27,Cooking Butter,0,3,1369,1295
2025-10-28,Cooking Butter,1,3,1295,1344
2025-10-29,Cooking Butter,2,3,1344,1428
2025-10-30,Cooking Butter,3,3,1428,1360
2025-10-31,Cooking Butter,4,3,1360,1343
2025-11-01,Cooking Butter,5,3,1343,1337
2025-11-02,Cooking Butter,6,3,1337,1302
2025-11-03,Cooking Butter,0,3,1302,1291
2025-11-04,Cooking Butter,1,3,1291,1305
2025-11-05,Cooking Butter,2,3,1305,1295
2025-11-06,Cooking Butter,3,3,1295,1348
2025-11-07,Cooking Butter,4,3,1348,1447
2025-11-08,Cooking Butter,5,3,1447,1391
2025-11-09,Cooking Butter,6,3,1391,1338
2025-11-10,Cooking Butter,0,3,1338,1307
2025-11-11,Cooking Butter,1,3,1307,1275
2025-11-12,Cooking Butter,2,3,1275,1390
2025-11-13,Cooking Butter,3,3,1390,1519
2025-11-14,Cooking Butter,4,3,1519,1488
2025-11-15,Cooking Butter,5,3,1488,1395
2025-11-16,Cooking Butter,6,3,1395,1312
2025-11-17,Cooking Butter,0,3,1312,1367
2025-11-18,Cooking Butter,1,3,1367,1322
2025-11-19,Cooking Butter,2,3,1322,1288
2025-11-20,Cooking Butter,3,3,1288,1253
2025-11-21,Cooking Butter,4,3,1253,1205
2025-11-22,Cooking Butter,5,3,1205,1132
2025-11-23,Cooking Butter,6,3,1132,1227
2025-11-24,Cooking Butter,0,3,1227,1213
2025-11-25,Cooking Butter,1,3,1213,1162
2025-11-26,Cooking Butter,2,3,1162,1086
2025-11-27,Cooking Butter,3,3,1086,1142
2025-11-28,Cooking Butter,4,3,1142,1132
2025-11-29,Cooking Butter,5,3,1132,1244
2025-11-30,Cooking Butter,6,3,1244,1191
2025-12-01,Cooking Butter,0,0,1191,1188
2025-12-02,Cooking Butter,1,0,1188,1166
2025-12-03,Cooking Butter,2,0,1166,1110
2025-12-04,Cooking Butter,3,0,1110,1223
2025-12-05,Cooking Butter,4,0,1223,1287
2025-12-06,Cooking Butter,5,0,1287,1407
2025-12-07,Cooking Butter,6,0,1407,1370
2025-12-08,Cooking Butter,0,0,1370,1421
2025-12-09,Cooking Butter,1,0,1421,1470
2025-12-10,Cooking Butter,2,0,1470,1490
2025-12-11,Cooking Butter,3,0,1490,1588
2025-12-12,Cooking Butter,4,0,1588,1736
2025-12-13,Cooking Butter,5,0,1736,1729
2025-12-14,Cooking Butter,6,0,1729,1624
2025-12-15,Cooking Butter,0,0,1624,1585
2025-12-16,Cooking Butter,1,0,1585,1628
2025-12-17,Cooking Butter,2,0,1628,1783
2025-12-18,Cooking Butter,3,0,1783,1815
2025-12-19,Cooking Butter,4,0,1815,1751
2025-12-20,Cooking Butter,5,0,1751,1768
2025-12-21,Cooking Butter,6,0,1768,1821
2025-12-22,Cooking Butter,0,0,1821,1820
2025-12-23,Cooking Butter,1,0,1820,1683
2025-12-24,Cooking Butter,2,0,1683,1679
2025-12-25,Cooking Butter,3,0,1679,1553
2025-12-26,Cooking Butter,4,0,1553,1661
2025-12-27,Cooking Butter,5,0,1661,1747
2025-12-28,Cooking Butter,6,0,1747,1898
2025-12-29,Cooking Butter,0,0,1898,1778
2025-12-30,Cooking Butter,1,0,1778,1962
2025-12-31,Cooking Butter,2,0,1962,1956
2026-01-01,Cooking Butter,3,0,1956,1858
2026-01-02,Cooking Butter,4,0,1858,2032
2026-01-03,Cooking Butter,5,0,2032,2274
2026-01-04,Cooking Butter,6,0,2274,2228
2026-01-05,Cooking Butter,0,0,2228,2220
2026-01-06,Cooking Butter,1,0,2220,2022
2026-01-07,Cooking Butter,2,0,2022,2084
2026-01-08,Cooking Butter,3,0,2084,2256
